TimestampRx	TimestampTx	AccX	AccY	AccZ	MagnX	MagnY	MagnZ	GyroX	GyroY	GyroZ	qW	qX	qY	qZ	HDR_AccX	HDR_AccY	HDR_AccZ
15	105259	95	-165	-970	-70	-398	-553	-1.75	1.5	34.5	0.0473111	0.6307792	-0.7741369	0.02431936	0	0	0
15	105279	44	-121	-972	-50	-400	-557	-1.4375	0.125	31.875	0.04247758	0.6250912	-0.7788947	0.02792489	0	0	0
15	105299	69	-110	-975	-16	-399	-571	-1.9375	2.6875	36.4375	0.0384225	0.621829	-0.7815905	0.03112536	0	0	0
31	105318	57	-147	-988	3	-399	-581	-2.5	2.5	36.625	0.03355788	0.6219022	-0.7816356	0.03402104	0	0	0
15	105338	57	-131	-988	43	-400	-573	-2.6875	1.875	33	0.02909783	0.6252185	-0.7790846	0.03580919	0	0	0
15	105358	-30	-72	-1006	83	-404	-572	-0.1875	2.375	25.6875	0.02452205	0.6342016	-0.7719712	0.03532067	0	0	0
31	105378	-152	-99	-973	110	-406	-568	0.5	1.625	16.1875	0.01776065	0.6502284	-0.7588763	0.03153401	0	0	0
15	105398	-4	-25	-970	153	-415	-559	-1.5	3.125	14.125	0.01457165	0.6639484	-0.7470846	0.0287176	0	0	0
15	105418	-13	-12	-986	172	-414	-551	-2.1875	2.375	18.1875	0.01281257	0.6766596	-0.7356697	0.02752798	0	0	0
15	105438	-44	-31	-1007	201	-416	-541	-2.0625	2.4375	12.25	0.01122523	0.6898751	-0.7233753	0.02597352	0	0	0
31	105458	-94	-51	-989	219	-417	-526	-0.875	3	8.8125	0.007784377	0.7060612	-0.7077698	0.02188329	0	0	0
15	105478	1	-40	-982	249	-422	-507	-1.8125	2.625	6.875	0.006024804	0.7205608	-0.6930972	0.01928945	0	0	0
31	105498	-144	-5	-966	263	-428	-492	-1.9375	2.75	4.875	0.003945978	0.7352013	-0.6776621	0.01541112	0	0	0
15	105518	-105	24	-980	280	-432	-469	-1.5	2.625	3.75	0.002546491	0.748922	-0.6625627	0.01095029	0	0	0
15	105537	-73	16	-973	287	-433	-456	-1.5	2.1875	3.5625	0.00178799	0.7612233	-0.6484526	0.006720435	0	0	0
15	105557	-139	34	-994	294	-430	-459	-2.25	2.25	3	0.00065305	0.773213	-0.6341443	0.001485458	0	0	0
15	105577	-8	5	-983	301	-433	-460	-2.25	2.25	1.25	0.0004563979	0.7836969	-0.6211402	-0.001977895	0	0	0
31	105597	14	-4	-988	297	-437	-454	0	2.625	1.0625	0.0008289558	0.7920135	-0.610502	-0.001059442	0	0	0
15	105617	14	-4	-977	299	-436	-461	0.0625	2.9375	1.25	0.001148512	0.7996639	-0.6004468	-0.0001297428	0	0	0
31	105637	1	-6	-982	300	-433	-460	0.25	2.6875	0.5	0.001297671	0.8067466	-0.5908958	0.0006405569	0	0	0
15	105657	36	-23	-980	299	-439	-460	-1.5625	2.125	-8.5625	0.0008969711	0.8144506	-0.580232	-0.000504437	0	0	0
31	105677	-24	9	-990	298	-440	-459	-1.375	2.125	-11	0.001395093	0.8213562	-0.570413	-0.001010839	0	0	0
15	105697	-102	30	-976	300	-432	-464	-1.75	2.25	-9.0625	0.0008170527	0.8288628	-0.5594316	-0.004695896	0	0	0
