TimestampRx	TimestampTx	AccX	AccY	AccZ	MagnX	MagnY	MagnZ	GyroX	GyroY	GyroZ	qW	qX	qY	qZ	HDR_AccX	HDR_AccY	HDR_AccZ
31	40539	12	-5	-980	325	-440	-24	-1.625	1.875	1.5625	0.007137889	0.8902255	-0.4553753	0.008992912	0	0	0
15	40559	22	-5	-988	323	-446	-24	-1.9375	1.9375	1.5	0.00712281	0.8901369	-0.4555493	0.008967769	0	0	0
15	40579	16	-8	-982	324	-443	-21	-1.875	1.875	1.375	0.007102823	0.8901302	-0.4555631	0.008954001	0	0	0
15	40598	19	-5	-983	326	-445	-26	-1.8125	1.9375	1.5	0.007109116	0.8901584	-0.4555082	0.008923538	0	0	0
31	40618	11	-4	-988	324	-441	-17	-1.625	2	1.625	0.007072717	0.8901867	-0.4554543	0.008891345	0	0	0
15	40638	13	-2	-982	326	-438	-23	-1.9375	1.8125	1.375	0.007051414	0.890286	-0.455261	0.008870082	0	0	0
15	40658	13	-5	-991	322	-440	-23	-2	1.9375	1.75	0.007019634	0.8902627	-0.4553074	0.00883719	0	0	0
31	40678	11	-4	-990	331	-442	-24	-1.875	1.9375	1.375	0.006946405	0.8903623	-0.4551139	0.00883649	0	0	0
15	40698	19	-3	-979	327	-440	-29	-1.5	1.75	1.5	0.007000488	0.89032	-0.4551947	0.008897697	0	0	0
15	40718	14	-3	-983	324	-443	-24	-1.8125	2.0625	1.3125	0.00701562	0.8903592	-0.4551176	0.008911495	0	0	0
15	40738	13	-4	-988	329	-445	-28	-1.8125	1.875	1.4375	0.007063468	0.8903641	-0.4551081	0.00886862	0	0	0
31	40758	12	-3	-986	327	-442	-19	-1.625	1.625	1.625	0.006980014	0.8904451	-0.4549519	0.008808482	0	0	0
15	40778	11	-3	-983	323	-446	-31	-1.625	2	1.3125	0.006904119	0.8904692	-0.4549062	0.008790807	0	0	0
15	40798	16	-6	-986	322	-444	-24	-1.625	1.875	1.0625	0.006927084	0.8903973	-0.4550458	0.008838025	0	0	0
31	40817	15	-4	-984	323	-438	-23	-1.875	2	1.5	0.006925056	0.8904157	-0.4550081	0.008917866	0	0	0
15	40837	16	-5	-986	323	-442	-20	-2	2.125	1.25	0.006888429	0.8904458	-0.4549509	0.008862753	0	0	0
15	40857	11	-5	-982	326	-443	-25	-1.75	1.875	1.4375	0.006879037	0.890519	-0.4548076	0.008870189	0	0	0
15	40877	16	-5	-989	320	-446	-24	-1.3125	1.9375	1.5625	0.00682934	0.8903698	-0.4551003	0.008873777	0	0	0
31	40897	9	-2	-991	325	-441	-24	-1.875	1.8125	1.4375	0.006792396	0.8904024	-0.4550389	0.008776576	0	0	0
15	40917	11	-4	-989	327	-440	-24	-1.875	1.9375	1.3125	0.006760288	0.8903872	-0.45507	0.008728534	0	0	0
15	40937	13	-3	-988	323	-442	-26	-1.8125	2.0625	1.3125	0.006700803	0.8903872	-0.455072	0.008667479	0	0	0
15	40957	11	-8	-981	323	-441	-18	-1.875	2.1875	1.4375	0.006727068	0.890311	-0.4552194	0.008742914	0	0	0
31	40977	10	-3	-980	319	-445	-23	-1.875	2.125	1.5	0.006737967	0.8902119	-0.4554137	0.008705323	0	0	0
15	40997	13	-8	-981	325	-441	-20	-1.8125	2.0625	1.3125	0.006714181	0.8902684	-0.4553035	0.008708716	0	0	0
15	41016	6	-2	-985	326	-444	-24	-1.9375	1.875	1.1875	0.006718853	0.890313	-0.4552162	0.008713881	0	0	0
31	41036	10	-2	-995	322	-443	-24	-2	2	1.4375	0.006672507	0.8903014	-0.4552393	0.008724441	0	0	0
46	41056	16	-5	-983	318	-441	-24	-2	1.75	1.5625	0.006687729	0.8902687	-0.4553037	0.008686998	0	0	0
0	41076	9	-4	-986	329	-446	-20	-1.5	1.9375	1.5	0.006601285	0.8903328	-0.4551818	0.008568007	0	0	0
15	41096	15	-2	-986	326	-446	-23	-2	1.625	1.5	0.006617461	0.8903014	-0.4552446	0.008483221	0	0	0
15	41116	15	-4	-983	326	-441	-24	-1.8125	2	1.5	0.006631745	0.8903424	-0.4551627	0.008558468	0	0	0
15	41136	8	-3	-986	326	-444	-23	-1.875	2	1.625	0.006604954	0.8903697	-0.4551102	0.008535316	0	0	0
15	41156	12	-3	-982	324	-442	-17	-1.875	1.875	1.75	0.006601478	0.8903674	-0.4551155	0.008495076	0	0	0
31	41176	13	-2	-983	332	-439	-24	-1.9375	1.8125	1.375	0.006676072	0.8905305	-0.4547939	0.008569008	0	0	0
15	41200	10	-3	-979	329	-441	-16	-1.5625	1.9375	1.5625	0.006703082	0.8906236	-0.4546105	0.008599638	0	0	0
15	41220	19	-3	-983	325	-442	-22	-2	1.9375	1.5625	0.006742362	0.8906579	-0.454543	0.008590962	0	0	0
31	41239	10	-4	-982	336	-438	-21	-1.875	1.875	1.4375	0.006699696	0.890772	-0.4543205	0.008559644	0	0	0
15	41259	11	-2	-988	331	-443	-24	-1.9375	2	1.4375	0.006758284	0.8909221	-0.4540245	0.008601548	0	0	0
15	41279	16	-3	-975	329	-446	-17	-1.75	2	1.5	0.006763485	0.8909458	-0.4539769	0.008652418	0	0	0
15	41299	15	-2	-980	326	-441	-21	-1.625	1.9375	1.4375	0.006840555	0.8909628	-0.4539401	0.008771622	0	0	0
31	41319	16	-9	-980	329	-438	-23	-1.625	2.125	1.5	0.00679883	0.8910699	-0.4537284	0.008876605	0	0	0
15	41339	17	-2	-988	326	-439	-17	-2	1.9375	1.625	0.006797106	0.8911096	-0.4536504	0.00886916	0	0	0
15	41359	13	-2	-988	330	-439	-22	-1.8125	2.125	1.625	0.006816748	0.8912024	-0.4534685	0.008838722	0	0	0
31	41379	12	-5	-977	321	-441	-21	-1.75	2	1.375	0.006807188	0.89113	-0.4536115	0.008811626	0	0	0
15	41399	11	-2	-977	324	-441	-25	-1.8125	1.9375	1.375	0.006808863	0.8910583	-0.4537513	0.008866501	0	0	0
15	41419	10	-6	-983	330	-441	-24	-1.875	2.125	1.5	0.006783311	0.8911266	-0.4536195	0.008760582	0	0	0
15	41438	8	-6	-981	329	-441	-29	-1.9375	1.8125	1.5625	0.006802885	0.8912078	-0.4534602	0.008737068	0	0	0
15	41458	9	0	-978	325	-441	-28	-1.75	1.8125	1.375	0.006814616	0.891113	-0.4536463	0.008721771	0	0	0
31	41478	17	-5	-977	322	-441	-25	-1.8125	2	1.625	0.006785164	0.8910237	-0.4538211	0.008785893	0	0	0
15	41498	13	-5	-974	323	-441	-28	-1.875	1.9375	1.5	0.006799384	0.8909425	-0.4539807	0.008759444	0	0	0
15	41518	13	-4	-979	321	-442	-25	-1.75	2.0625	1.375	0.006765546	0.8908736	-0.4541186	0.00865126	0	0	0
31	41538	15	-5	-978	323	-441	-26	-1.5	2	1.5625	0.006730287	0.8908595	-0.4541474	0.00860709	0	0	0
15	41558	16	-3	-982	325	-444	-29	-1.875	2	1.4375	0.006776785	0.8908198	-0.4542236	0.00866291	0	0	0
15	41578	16	-3	-983	329	-439	-23	-1.625	2	1.625	0.006807588	0.8909316	-0.4540038	0.00866205	0	0	0
31	41598	17	-2	-982	328	-440	-27	-1.75	1.75	1.375	0.006819172	0.8910078	-0.4538545	0.008643532	0	0	0
15	41618	10	-3	-981	327	-445	-20	-2.125	1.875	1.5625	0.0068655	0.8909963	-0.4538758	0.008667272	0	0	0
15	41638	14	-4	-984	325	-443	-23	-1.75	1.9375	1.5	0.006878549	0.8907809	-0.4542976	0.00870796	0	0	0
31	41657	15	-4	-982	326	-447	-28	-1.875	1.875	1.8125	0.006970763	0.8907176	-0.4544172	0.008866903	0	0	0
15	41677	16	-6	-983	325	-444	-21	-1.625	2	1.25	0.006925823	0.8907324	-0.4543894	0.008834818	0	0	0
15	41697	13	-3	-980	318	-444	-27	-1.875	1.9375	1.4375	0.006927383	0.8906021	-0.4546458	0.008790805	0	0	0
31	41717	9	-2	-980	325	-440	-22	-1.75	1.9375	1.375	0.006975197	0.8906351	-0.4545811	0.008741386	0	0	0
15	41737	15	-5	-981	321	-439	-30	-1.8125	1.75	1.375	0.006949923	0.8906133	-0.4546239	0.008760977	0	0	0
15	41757	10	-5	-985	325	-442	-24	-1.75	2	1.5625	0.006941049	0.8906124	-0.4546261	0.008752812	0	0	0
15	41777	12	-3	-983	326	-441	-21	-1.75	2	1.8125	0.006956602	0.8905684	-0.4547112	0.008787096	0	0	0
15	41797	13	-4	-984	322	-443	-21	-1.8125	1.9375	1.5625	0.006986146	0.8905327	-0.4547807	0.008781728	0	0	0
31	41817	10	-2	-986	327	-444	-23	-1.9375	2.0625	1.5625	0.006973943	0.8904955	-0.4548554	0.0086927	0	0	0
15	41837	16	-5	-978	327	-441	-24	-2	2	1.5625	0.006994495	0.8905645	-0.4547197	0.008715162	0	0	0
31	41857	13	-5	-979	323	-442	-24	-1.75	2	1.5	0.006951943	0.8904878	-0.4548709	0.00869587	0	0	0
15	41876	16	-2	-986	320	-435	-21	-1.875	1.875	1.5	0.006987529	0.8905276	-0.4547927	0.008681706	0	0	0
15	41896	15	-4	-977	329	-441	-22	-1.8125	2.0625	1.5	0.006946682	0.890696	-0.4544626	0.00872998	0	0	0
15	41916	6	-5	-985	323	-438	-21	-1.875	2	1.5	0.006923553	0.8906981	-0.4544597	0.008676282	0	0	0
15	41936	19	-1	-980	323	-443	-26	-2.0625	1.875	1.625	0.007009607	0.8906389	-0.454574	0.008692451	0	0	0
31	41956	13	-4	-983	323	-441	-19	-2.0625	1.9375	1.625	0.007084493	0.8905805	-0.4546871	0.008703656	0	0	0
15	41976	13	-1	-984	324	-442	-23	-1.9375	2.125	1.5	0.007107317	0.8905583	-0.4547312	0.008658217	0	0	0
15	41996	13	-4	-977	324	-441	-30	-1.9375	2	1.375	0.007151057	0.8905609	-0.4547251	0.008683562	0	0	0
31	42016	10	-5	-980	322	-441	-23	-1.8125	2	1.3125	0.00710899	0.8905182	-0.4548095	0.008669603	0	0	0
15	42040	10	-4	-980	329	-440	-24	-1.75	2.125	1.4375	0.007126939	0.8906081	-0.4546322	0.008719455	0	0	0
15	42060	14	-6	-978	323	-439	-22	-1.8125	1.9375	1.625	0.007091924	0.8905958	-0.4546568	0.008715061	0	0	0
15	42079	13	-6	-978	325	-440	-24	-1.625	1.9375	1.375	0.007149291	0.8906266	-0.4545929	0.008854832	0	0	0
31	42099	15	-1	-977	329	-440	-25	-2.0625	2.125	1.4375	0.007119601	0.8906871	-0.4544738	0.008913074	0	0	0
15	42119	13	-5	-982	326	-443	-24	-1.5	1.9375	1.4375	0.007094817	0.8907178	-0.4544142	0.008894952	0	0	0
15	42139	16	-2	-972	329	-439	-26	-2	2	1.5	0.007160831	0.8907544	-0.4543409	0.008927615	0	0	0
31	42159	19	-5	-981	326	-439	-23	-1.875	2	1.4375	0.007098402	0.8908234	-0.4542083	0.008835492	0	0	0
15	42179	14	-3	-980	321	-441	-30	-2	1.9375	1.375	0.007061168	0.8907478	-0.4543569	0.008849795	0	0	0
15	42199	8	-2	-987	322	-437	-21	-1.8125	2.1875	1.8125	0.007007821	0.8907308	-0.4543933	0.008736677	0	0	0
15	42219	15	-2	-985	326	-441	-26	-1.8125	2.0625	1.625	0.00700571	0.8907684	-0.4543189	0.008769939	0	0	0
15	42239	11	-3	-979	322	-433	-18	-1.8125	2.125	1.5625	0.006888641	0.8908393	-0.454183	0.008707433	0	0	0
31	42259	16	-9	-988	328	-441	-28	-1.625	2.0625	1.375	0.006876426	0.890893	-0.4540777	0.008699129	0	0	0
15	42279	16	-3	-979	324	-441	-25	-1.75	2	1.625	0.006946241	0.890842	-0.4541764	0.008713583	0	0	0
15	42298	9	-2	-975	330	-443	-32	-1.9375	1.9375	1.4375	0.006958251	0.8909078	-0.4540468	0.008745482	0	0	0
31	42318	17	-2	-980	330	-445	-28	-1.9375	1.875	1.625	0.006981445	0.8908899	-0.4540806	0.008789827	0	0	0
31	42338	12	-3	-984	329	-443	-27	-1.75	2.0625	1.5	0.006912348	0.8909499	-0.453963	0.008836516	0	0	0
15	42358	17	-3	-986	322	-444	-29	-1.625	1.9375	1.75	0.006974939	0.890937	-0.4539865	0.00888282	0	0	0
15	42378	16	-3	-986	323	-442	-34	-1.625	2.125	1.375	0.007013623	0.8909031	-0.4540522	0.008889071	0	0	0
15	42398	12	-8	-979	321	-440	-27	-1.875	1.9375	1.5625	0.007017068	0.8909184	-0.4540225	0.008877662	0	0	0
15	42418	15	-1	-979	322	-439	-22	-1.875	2	1.75	0.007097325	0.8908864	-0.4540826	0.008949751	0	0	0
15	42438	14	-3	-980	325	-440	-22	-1.875	1.9375	1.5	0.00707607	0.8909342	-0.45399	0.008897281	0	0	0
31	42458	16	-3	-986	323	-440	-25	-1.875	2	1.5625	0.007044028	0.8909224	-0.4540128	0.008946914	0	0	0
15	42478	14	-5	-983	321	-440	-29	-1.8125	1.8125	1.5625	0.007060029	0.8908519	-0.4541509	0.008952354	0	0	0
15	42498	8	-3	-977	329	-439	-26	-1.75	2.125	1.5625	0.007045919	0.8909497	-0.4539599	0.00891183	0	0	0
15	42517	9	-10	-982	321	-438	-23	-1.75	1.8125	1.5625	0.006989527	0.8909392	-0.453982	0.008876686	0	0	0
31	42537	16	-4	-978	324	-442	-18	-1.9375	1.9375	1.375	0.007003778	0.8909608	-0.453941	0.008797752	0	0	0
15	42557	18	-4	-983	324	-438	-21	-1.875	2.1875	1.5625	0.007058027	0.8909487	-0.4539613	0.008929515	0	0	0
15	42577	13	-4	-978	326	-443	-24	-1.75	2.1875	1.4375	0.007081809	0.8909147	-0.4540271	0.008950265	0	0	0
31	42597	7	-5	-981	320	-442	-25	-1.875	2.125	1.3125	0.007032617	0.8908196	-0.4542154	0.008909351	0	0	0
15	42617	6	-2	-981	323	-438	-30	-2	1.8125	1.375	0.007073244	0.890812	-0.4542296	0.008918252	0	0	0
15	42637	10	-3	-974	324	-442	-22	-2	2.1875	1.5	0.007065045	0.8907717	-0.4543096	0.008875474	0	0	0
15	42657	16	-4	-978	323	-444	-23	-1.9375	2	1.5625	0.007093296	0.8906824	-0.4544839	0.008884754	0	0	0
31	42677	8	-5	-980	328	-443	-23	-1.75	2.25	1.75	0.007025205	0.890694	-0.4544635	0.008821621	0	0	0
15	42697	10	-5	-980	326	-445	-24	-1.875	2	1.625	0.007015159	0.8906825	-0.4544857	0.008842262	0	0	0
15	42716	16	-7	-986	326	-442	-23	-1.75	1.9375	1.5625	0.006958958	0.8905919	-0.4546649	0.008806487	0	0	0
31	42736	14	-5	-983	320	-439	-23	-1.875	2	1.75	0.006994024	0.8905947	-0.4546585	0.008816781	0	0	0
15	42756	16	-5	-981	330	-445	-16	-1.875	1.875	1.3125	0.006976353	0.8907644	-0.4543269	0.008792226	0	0	0
15	42776	15	-5	-985	325	-440	-20	-1.75	1.625	1.5	0.006944479	0.8908389	-0.4541811	0.008795872	0	0	0
15	42796	16	-7	-982	322	-444	-26	-1.75	1.875	1.3125	0.006959541	0.8907683	-0.4543184	0.008849688	0	0	0
31	42816	13	-3	-983	317	-436	-22	-1.8125	2	1.5625	0.007030099	0.8906962	-0.454457	0.008932606	0	0	0
15	42836	14	-4	-982	327	-437	-19	-1.8125	1.8125	1.375	0.007041942	0.8907928	-0.4542674	0.008928586	0	0	0
31	42856	11	-3	-975	325	-439	-21	-1.5	1.875	1.5	0.007005279	0.8908288	-0.4541987	0.008857195	0	0	0
15	42876	16	-4	-986	325	-441	-26	-1.875	2.125	1.5625	0.00700072	0.890826	-0.454204	0.008875147	0	0	0
15	42900	9	-2	-982	326	-443	-29	-1.625	2.1875	1.625	0.006969751	0.890807	-0.4542421	0.008860704	0	0	0
15	42920	14	-4	-972	322	-443	-29	-1.625	2.0625	2	0.006983949	0.8906904	-0.4544697	0.008890882	0	0	0
15	42939	21	-3	-985	326	-442	-25	-2.0625	2.0625	1.5	0.007050301	0.8906547	-0.4545374	0.008950054	0	0	0
31	42959	20	-5	-981	325	-440	-24	-1.5625	2.4375	1.375	0.007060686	0.890576	-0.4546885	0.009104358	0	0	0
15	42979	16	-4	-983	327	-444	-24	-1.5625	2.0625	1.4375	0.007027058	0.8906096	-0.4546217	0.009184237	0	0	0
31	42999	12	-4	-981	328	-441	-23	-1.9375	2.375	1.625	0.007039753	0.8906769	-0.4544892	0.009199056	0	0	0
0	43019	14	-3	-981	324	-441	-26	-1.625	1.9375	1.4375	0.007026777	0.8906704	-0.4545037	0.009125109	0	0	0
31	43039	8	-3	-981	327	-439	-18	-1.9375	2	1.375	0.006993268	0.8906624	-0.4545212	0.009053717	0	0	0
15	43059	14	-2	-984	328	-444	-22	-1.9375	2.375	1.625	0.007023913	0.8907137	-0.4544199	0.009078953	0	0	0
15	43079	15	-3	-991	324	-445	-27	-1.75	1.9375	1.625	0.007076575	0.8906796	-0.4544844	0.009153259	0	0	0
15	43099	12	-5	-983	323	-444	-28	-1.8125	1.9375	1.625	0.007031895	0.8905986	-0.4546454	0.009073181	0	0	0
31	43119	7	-2	-983	333	-440	-21	-1.9375	2.125	1.5	0.007029948	0.8907356	-0.4543789	0.008969853	0	0	0
15	43138	19	-2	-982	321	-440	-28	-1.875	1.9375	1.75	0.006989181	0.8906218	-0.4546024	0.008977179	0	0	0
15	43158	10	-2	-983	331	-444	-28	-2.0625	1.875	1.5	0.00703292	0.8906692	-0.4545089	0.008981396	0	0	0
31	43178	17	-5	-979	331	-442	-23	-1.5625	2	1.5625	0.006991995	0.8906755	-0.4544969	0.008990347	0	0	0
15	43198	12	0	-980	327	-438	-27	-1.625	2.0625	1.4375	0.006947337	0.8908081	-0.4542375	0.009003481	0	0	0
15	43218	19	-5	-983	325	-443	-26	-1.8125	2.0625	1.625	0.006948766	0.8908167	-0.454221	0.008977246	0	0	0
31	43238	9	-1	-984	322	-444	-22	-1.9375	2.25	1.3125	0.006952897	0.8907041	-0.4544425	0.00893794	0	0	0
15	43258	15	-2	-979	322	-442	-30	-1.8125	1.9375	1.5	0.006973272	0.8905889	-0.4546678	0.008944921	0	0	0
15	43278	17	-3	-977	326	-441	-22	-1.75	2.1875	1.75	0.00695061	0.8906252	-0.4545964	0.00897985	0	0	0
15	43298	13	-5	-986	330	-436	-29	-1.875	2.0625	1.25	0.006902367	0.8908207	-0.454214	0.0089773	0	0	0
31	43318	15	-5	-983	320	-436	-27	-1.8125	2	1.5	0.006906454	0.8907857	-0.454282	0.008995291	0	0	0
