TimestampRx	TimestampTx	AccX	AccY	AccZ	MagnX	MagnY	MagnZ	GyroX	GyroY	GyroZ	qW	qX	qY	qZ	HDR_AccX	HDR_AccY	HDR_AccZ
31	51459	8	-2	-991	248	-418	-485	-1.875	2	1.3125	0.01673575	0.8682056	-0.495918	-0.002071658	0	0	0
15	51479	5	-6	-990	238	-421	-487	-1.5625	1.9375	1.5625	0.01583406	0.8677063	-0.4968228	-0.001505275	0	0	0
15	51499	8	-4	-994	242	-421	-489	-1.625	1.875	1.4375	0.01504815	0.8673308	-0.4975037	-0.0009477031	0	0	0
31	51519	8	-4	-992	245	-423	-494	-1.75	1.875	1.3125	0.014332	0.867084	-0.4979554	-0.0004775226	0	0	0
15	51539	10	-5	-995	250	-425	-480	-1.75	2	1.375	0.0137053	0.8669192	-0.4982603	9.289746E-05	0	0	0
15	51558	1	-6	-996	246	-419	-489	-1.75	2.125	1.625	0.01302783	0.8668216	-0.4984481	0.0004967711	0	0	0
15	51578	10	-5	-989	239	-416	-490	-1.8125	1.875	1.5625	0.01244534	0.8664817	-0.4990528	0.0009424959	0	0	0
31	51598	5	-3	-985	241	-421	-488	-1.75	2.0625	1.4375	0.01195449	0.8661636	-0.4996158	0.001354254	0	0	0
15	51618	6	-4	-983	240	-417	-490	-1.8125	2.25	1.5625	0.01150425	0.8659321	-0.5000265	0.00169252	0	0	0
15	51638	7	-3	-991	251	-421	-492	-1.4375	2.25	1.4375	0.01101242	0.8659048	-0.5000831	0.002104585	0	0	0
15	51658	3	-4	-992	242	-419	-493	-1.625	1.9375	1.1875	0.01051365	0.8657596	-0.5003439	0.002421196	0	0	0
31	51678	13	-5	-988	247	-423	-494	-1.875	1.875	1.625	0.01019014	0.8656269	-0.5005789	0.002670986	0	0	0
15	51698	5	-8	-989	245	-416	-490	-1.9375	2.125	1.4375	0.009851175	0.8655776	-0.5006693	0.002925659	0	0	0
15	51718	5	-4	-989	240	-418	-486	-1.8125	1.625	1.4375	0.009439694	0.8654216	-0.5009456	0.003134799	0	0	0
31	51738	3	-11	-987	249	-418	-486	-1.625	2.0625	1.5625	0.009126008	0.8654347	-0.5009273	0.003373207	0	0	0
15	51757	2	-6	-988	240	-416	-495	-1.75	2.1875	1.375	0.008822248	0.8653252	-0.5011203	0.003612563	0	0	0
31	51777	1	-2	-997	247	-420	-488	-1.8125	2.125	1.3125	0.008536375	0.8652874	-0.5011892	0.003771398	0	0	0
15	51797	3	-8	-988	243	-418	-483	-1.875	1.9375	1.3125	0.008215954	0.865279	-0.5012087	0.00383128	0	0	0
15	51817	5	-2	-991	249	-422	-490	-1.875	2.0625	1.3125	0.008034277	0.8652947	-0.5011836	0.003952452	0	0	0
15	51837	17	-6	-986	247	-419	-492	-1.875	2.125	1.375	0.007911329	0.8652285	-0.501297	0.00428928	0	0	0
15	51857	11	-10	-986	246	-416	-491	-1.625	2	1.75	0.007638394	0.8652843	-0.5012023	0.004585089	0	0	0
31	51877	5	-3	-987	248	-418	-490	-1.8125	2	1.375	0.007414213	0.8654091	-0.5009895	0.004655868	0	0	0
15	51897	-2	-5	-982	243	-422	-491	-1.75	2.125	1.5	0.007189031	0.865355	-0.5010863	0.004636893	0	0	0
15	51917	8	-5	-994	250	-420	-492	-1.875	2	1.5625	0.007062249	0.8653431	-0.501108	0.004728533	0	0	0
31	51937	10	-9	-983	248	-421	-492	-1.75	1.9375	1.8125	0.006859574	0.8653534	-0.5010912	0.004899655	0	0	0
15	51957	4	-9	-993	248	-423	-491	-1.875	1.9375	1.5	0.00666101	0.865344	-0.5011089	0.00503437	0	0	0
15	51976	5	-3	-983	246	-420	-490	-1.375	1.8125	1.3125	0.006558873	0.8652382	-0.5012921	0.005091779	0	0	0
15	51996	10	-4	-989	243	-423	-485	-1.75	2.0625	1.625	0.006562217	0.8650455	-0.5016238	0.005178181	0	0	0
31	52016	9	-10	-984	245	-417	-485	-2.0625	2	1.375	0.006492381	0.864897	-0.5018789	0.00536253	0	0	0
15	52036	9	-5	-990	247	-423	-484	-1.8125	1.9375	1.3125	0.006442985	0.8648599	-0.5019425	0.005446631	0	0	0
31	52056	-1	-4	-985	254	-419	-489	-1.8125	2.4375	1.25	0.006242358	0.8651483	-0.501449	0.005329217	0	0	0
15	52076	8	-6	-990	246	-421	-485	-1.9375	2.125	1.5	0.00619921	0.8651559	-0.5014355	0.005421596	0	0	0
15	52096	10	-4	-989	254	-426	-487	-1.625	1.9375	1.4375	0.006136568	0.8652461	-0.5012785	0.005602845	0	0	0
15	52116	3	-4	-983	248	-417	-485	-1.5625	2.0625	1.625	0.006051741	0.8654127	-0.5009931	0.005506838	0	0	0
15	52140	4	-2	-991	256	-418	-486	-1.625	1.875	1.5	0.006018814	0.8656622	-0.5005617	0.005544291	0	0	0
31	52160	4	-5	-986	247	-416	-485	-1.625	2	1.5	0.005927766	0.8657856	-0.5003499	0.005487925	0	0	0
15	52179	14	-9	-985	245	-417	-488	-1.75	2.125	1.4375	0.005909195	0.8657634	-0.5003869	0.005648661	0	0	0
15	52199	9	-5	-986	247	-419	-480	-1.75	1.75	1.5	0.005834879	0.8657695	-0.5003753	0.005809847	0	0	0
15	52219	8	-9	-980	249	-416	-478	-1.9375	1.9375	1.625	0.005734025	0.8658896	-0.5001691	0.005773359	0	0	0
46	52239	3	-7	-987	250	-420	-484	-1.8125	2.0625	1.375	0.005602921	0.8659673	-0.5000368	0.005690183	0	0	0
0	52259	8	-9	-992	245	-414	-494	-1.5625	2.1875	1.4375	0.005470802	0.8660864	-0.4998318	0.005721601	0	0	0
15	52279	9	-4	-980	250	-414	-484	-1.875	2.0625	1.5	0.005554015	0.8661637	-0.4996955	0.005837668	0	0	0
31	52299	6	-6	-985	244	-416	-485	-1.5	2.0625	1.3125	0.00545569	0.8661386	-0.4997401	0.005830186	0	0	0
15	52319	8	-3	-984	245	-418	-486	-1.75	2.125	1.5	0.005411653	0.8660846	-0.4998347	0.005782503	0	0	0
15	52339	12	-2	-984	243	-421	-486	-1.5	2.1875	1.4375	0.005442862	0.8659276	-0.5001056	0.005842586	0	0	0
15	52359	13	-6	-992	247	-415	-490	-1.9375	2.125	1.75	0.005492758	0.8658954	-0.5001597	0.005940062	0	0	0
15	52379	5	-2	-987	242	-415	-489	-1.5625	1.875	1.5	0.005489836	0.8658288	-0.5002751	0.005936961	0	0	0
31	52398	8	-5	-988	244	-414	-491	-1.4375	1.9375	1.4375	0.005459488	0.8657698	-0.5003766	0.006008645	0	0	0
15	52418	10	-10	-985	248	-421	-490	-1.5625	2	1.4375	0.005423498	0.8656926	-0.5005085	0.006177441	0	0	0
15	52438	4	-2	-989	242	-418	-485	-1.875	2	1.4375	0.005414281	0.8656641	-0.5005587	0.006118077	0	0	0
31	52458	7	-3	-985	246	-416	-484	-1.625	2.1875	1.4375	0.005370011	0.8656462	-0.50059	0.006124319	0	0	0
15	52478	7	-3	-983	244	-418	-489	-1.8125	2.0625	1.4375	0.00538844	0.8655081	-0.5008286	0.006135069	0	0	0
15	52498	14	-5	-987	245	-417	-492	-1.5625	2.0625	1.1875	0.005342629	0.86551	-0.5008255	0.006130059	0	0	0
15	52518	10	-5	-986	245	-420	-491	-1.5	2.25	1.625	0.005340983	0.8654595	-0.5009123	0.006178987	0	0	0
31	52538	10	-6	-988	249	-425	-493	-1.5625	2.25	1.3125	0.005292842	0.8654384	-0.5009491	0.006205705	0	0	0
15	52558	5	-4	-980	245	-421	-490	-1.75	2.125	1.3125	0.00523433	0.8654215	-0.5009786	0.006212589	0	0	0
31	52578	5	-8	-982	246	-419	-483	-1.9375	1.9375	1.375	0.005213188	0.8654258	-0.5009713	0.00623867	0	0	0
15	52598	0	-4	-990	251	-416	-488	-1.5	1.9375	1.375	0.005118609	0.8656546	-0.5005767	0.006237874	0	0	0
15	52617	9	-5	-983	249	-418	-491	-1.625	2	1.3125	0.005123656	0.8657078	-0.5004828	0.006381112	0	0	0
15	52637	5	-8	-988	252	-420	-487	-1.625	2.5	1.5	0.005065165	0.8658421	-0.5002509	0.006397288	0	0	0
15	52657	10	-4	-981	251	-417	-491	-1.75	2.0625	1.5625	0.005106855	0.8659461	-0.5000697	0.00645557	0	0	0
31	52677	8	-3	-988	254	-417	-490	-1.75	2.375	1.375	0.005152592	0.8661655	-0.4996887	0.006494062	0	0	0
15	52697	8	-4	-983	247	-419	-490	-1.75	2.0625	1.3125	0.005100727	0.8661267	-0.4997559	0.006522145	0	0	0
31	52717	9	-5	-982	249	-421	-481	-1.625	2.25	1.5625	0.005130777	0.8661311	-0.4997475	0.006561924	0	0	0
15	52737	10	-5	-988	245	-418	-481	-1.9375	1.9375	1.5	0.005144242	0.8662121	-0.4996081	0.006477451	0	0	0
15	52757	10	-5	-984	252	-417	-489	-1.875	2.125	1.5	0.00518527	0.8663046	-0.4994466	0.006521538	0	0	0
15	52777	9	-6	-987	250	-419	-486	-1.75	2.0625	1.625	0.005172243	0.866419	-0.4992491	0.00645062	0	0	0
15	52797	7	-9	-980	244	-418	-492	-1.375	2.0625	1.3125	0.005151564	0.866299	-0.4994577	0.006451569	0	0	0
31	52816	2	-8	-977	250	-418	-490	-1.75	1.9375	1.3125	0.00508592	0.8663774	-0.4993229	0.006398698	0	0	0
15	52836	11	-8	-977	240	-417	-489	-1.5625	2.0625	1.4375	0.005045088	0.8662186	-0.4995981	0.006446193	0	0	0
31	52856	9	-2	-986	247	-420	-494	-1.75	1.75	1.4375	0.005028884	0.8661079	-0.4997909	0.006398358	0	0	0
31	52876	7	-5	-986	247	-418	-486	-1.8125	2.0625	1.75	0.005034358	0.8660678	-0.4998601	0.006402038	0	0	0
15	52896	9	-3	-995	243	-417	-494	-1.5625	2.1875	1.25	0.00508201	0.8659466	-0.5000696	0.006416241	0	0	0
15	52916	11	-2	-983	250	-417	-498	-1.875	2.0625	1.5	0.005117951	0.8659925	-0.4999894	0.006432716	0	0	0
15	52936	8	-6	-984	250	-421	-489	-1.875	2.1875	1.4375	0.005090259	0.86602	-0.499943	0.006372778	0	0	0
15	52956	5	-7	-986	246	-424	-488	-1.5625	2.1875	1.25	0.005056226	0.8659024	-0.500147	0.006363804	0	0	0
15	52976	9	-6	-986	243	-420	-482	-1.5625	2.1875	1.3125	0.005035483	0.8658044	-0.5003172	0.006342368	0	0	0
0	53000	8	-8	-988	250	-419	-489	-1.875	1.9375	1.5	0.005078677	0.8658413	-0.500253	0.006334902	0	0	0
31	53020	13	-5	-980	244	-413	-487	-1.625	1.875	1.5625	0.005142942	0.8658275	-0.5002757	0.006365163	0	0	0
15	53039	10	-2	-986	247	-416	-490	-1.625	1.8125	1.3125	0.005152548	0.8658613	-0.5002165	0.006409505	0	0	0
15	53059	10	-3	-984	245	-417	-482	-1.5625	2.0625	1.625	0.005162312	0.865873	-0.5001962	0.00640382	0	0	0
15	53079	5	-4	-986	245	-417	-482	-1.75	2.4375	1.4375	0.005121765	0.8658246	-0.5002803	0.006405119	0	0	0
46	53099	4	-5	-984	245	-417	-490	-1.75	2.1875	1.25	0.00509027	0.8657746	-0.5003679	0.006345673	0	0	0
0	53119	10	-4	-981	238	-419	-493	-1.8125	2.25	1.3125	0.005091276	0.8656789	-0.5005336	0.006354606	0	0	0
15	53139	8	-5	-985	246	-422	-490	-1.5	2.0625	1.375	0.005076358	0.8655111	-0.5008232	0.00639664	0	0	0
31	53159	8	-6	-986	245	-423	-492	-1.8125	2	1.375	0.00508299	0.8652415	-0.5012886	0.006407056	0	0	0
15	53179	5	-4	-986	241	-417	-489	-1.625	1.875	1.5	0.005052265	0.8651657	-0.5014216	0.006268634	0	0	0
15	53199	9	-7	-990	240	-422	-491	-1.875	2.125	1.4375	0.005077756	0.8650786	-0.5015706	0.006341411	0	0	0
15	53219	10	-3	-986	250	-422	-486	-1.75	2.125	1.375	0.00511036	0.8650956	-0.5015411	0.006326054	0	0	0
31	53239	6	-2	-983	245	-421	-494	-1.5	2.125	1.5	0.005134374	0.8650631	-0.5015973	0.006294492	0	0	0
15	53258	1	-8	-987	246	-419	-487	-1.8125	2.4375	1.4375	0.005073077	0.8651029	-0.5015295	0.006271987	0	0	0
15	53278	8	-6	-983	242	-422	-491	-1.875	1.9375	1.3125	0.005074836	0.8649887	-0.5017266	0.006261917	0	0	0
31	53298	11	-6	-983	245	-422	-490	-1.8125	2.125	1.3125	0.005066067	0.8649858	-0.5017314	0.006296832	0	0	0
15	53318	7	-3	-982	250	-415	-490	-1.8125	1.875	1.5	0.005050705	0.8652136	-0.5013393	0.006228911	0	0	0
15	53338	11	-3	-988	243	-413	-494	-1.8125	2.1875	1.5	0.005118276	0.8652375	-0.5012971	0.00625423	0	0	0
15	53358	8	0	-983	245	-416	-494	-1.8125	1.875	1.375	0.005145915	0.8652509	-0.5012736	0.006272417	0	0	0
31	53378	10	-2	-988	247	-414	-493	-1.625	2.0625	1.5625	0.005130852	0.8653539	-0.5010958	0.006278988	0	0	0
15	53398	10	-2	-991	247	-418	-488	-1.625	1.9375	1.625	0.005074221	0.8654975	-0.5008487	0.006244335	0	0	0
31	53418	6	-5	-985	248	-417	-492	-1.875	2.0625	1.5	0.005069661	0.8657199	-0.5004644	0.006233303	0	0	0
0	53438	5	-5	-985	247	-412	-485	-1.4375	2.4375	1.25	0.005024073	0.865839	-0.5002584	0.006253112	0	0	0
31	53457	12	-4	-983	248	-414	-487	-1.875	2.0625	1.5	0.005030106	0.8658935	-0.5001643	0.006237799	0	0	0
15	53477	9	-8	-984	247	-416	-494	-1.8125	2	1.5625	0.004992587	0.8659726	-0.5000285	0.00616987	0	0	0
15	53497	2	-5	-980	243	-413	-491	-1.375	2.25	1.4375	0.004959969	0.865981	-0.5000141	0.006173505	0	0	0
31	53517	9	-5	-980	242	-416	-493	-1.8125	1.5625	1.375	0.004921358	0.8659095	-0.5001383	0.006192322	0	0	0
15	53537	13	-8	-982	252	-420	-492	-1.5	2	1.5625	0.004924675	0.8659241	-0.5001117	0.006296406	0	0	0
15	53557	6	-4	-980	250	-416	-498	-1.8125	2.0625	1.5	0.004878108	0.8660345	-0.4999219	0.00620245	0	0	0
31	53577	15	-8	-986	244	-415	-496	-2	2.0625	1.4375	0.004926551	0.8660015	-0.4999778	0.0062731	0	0	0
15	53597	8	-4	-981	243	-420	-495	-1.625	2.25	1.375	0.004952911	0.8658265	-0.5002811	0.006230557	0	0	0
15	53617	8	-10	-980	247	-421	-492	-1.75	2	1.375	0.004936478	0.865836	-0.5002649	0.006220822	0	0	0
15	53637	13	-6	-980	248	-415	-492	-1.8125	2.25	1.3125	0.004963336	0.8659641	-0.5000414	0.006329836	0	0	0
31	53657	10	-4	-983	251	-415	-497	-1.625	2.125	1.5	0.004951642	0.8661261	-0.4997613	0.006299648	0	0	0
15	53676	2	-11	-980	247	-419	-496	-2	2.4375	1.5625	0.004934967	0.866147	-0.4997247	0.006341641	0	0	0
15	53696	5	-5	-988	242	-419	-492	-1.625	2.0625	1.375	0.004923068	0.8660043	-0.4999722	0.006335781	0	0	0
31	53716	8	-5	-988	248	-420	-493	-1.875	1.875	1.625	0.004926694	0.8660225	-0.4999396	0.006422183	0	0	0
15	53736	4	-4	-981	247	-414	-494	-1.875	2.1875	1.625	0.004907305	0.8661395	-0.4997368	0.006431489	0	0	0
15	53756	9	-3	-986	252	-414	-486	-1.625	2.125	1.4375	0.004985187	0.866292	-0.4994716	0.006446423	0	0	0
15	53776	5	-6	-983	247	-420	-490	-1.8125	2.0625	1.5	0.005037962	0.8662115	-0.49961	0.006488365	0	0	0
31	53796	6	-8	-989	248	-419	-487	-1.875	2	1.25	0.005080218	0.8661692	-0.4996822	0.006546402	0	0	0
15	53816	2	-5	-977	251	-418	-491	-1.5625	1.875	1.5	0.005095393	0.866226	-0.4995839	0.006520775	0	0	0
15	53840	12	-5	-986	246	-413	-491	-1.8125	1.9375	1.4375	0.005153033	0.8662005	-0.4996269	0.006569189	0	0	0
15	53860	2	-4	-979	245	-419	-495	-1.75	2.125	1.75	0.005216753	0.8660749	-0.4998435	0.00659985	0	0	0
31	53879	7	-4	-983	245	-413	-495	-2	2.25	1.3125	0.005156774	0.8661204	-0.4997669	0.006478781	0	0	0
15	53899	8	-3	-981	248	-419	-498	-1.8125	1.9375	1.5	0.005128212	0.8661281	-0.4997542	0.006458514	0	0	0
15	53919	13	-3	-976	240	-416	-492	-1.8125	2	1.5	0.005170568	0.8659747	-0.500019	0.006495393	0	0	0
15	53939	5	-4	-989	240	-416	-494	-1.8125	2.0625	1.375	0.005148752	0.8657792	-0.5003583	0.006430177	0	0	0
31	53959	5	-7	-975	241	-420	-489	-1.625	2.125	1.4375	0.005218098	0.8654895	-0.500858	0.006474243	0	0	0
15	53979	7	-6	-986	241	-419	-487	-1.8125	2.0625	1.375	0.005126608	0.8653601	-0.501083	0.006432001	0	0	0
31	53999	5	-2	-983	245	-413	-490	-1.5625	2	1.5625	0.005079037	0.8653764	-0.5010563	0.006366235	0	0	0
0	54019	16	-7	-980	248	-413	-497	-1.875	2.1875	1.4375	0.005109126	0.8653617	-0.5010809	0.006404272	0	0	0
31	54039	15	-3	-983	246	-418	-493	-1.5625	1.9375	1.375	0.005169213	0.8653696	-0.5010661	0.006452769	0	0	0
31	54059	5	-9	-984	243	-416	-498	-1.75	2.0625	1.3125	0.005140597	0.8652856	-0.501212	0.006408984	0	0	0
0	54079	5	-8	-980	245	-419	-499	-1.625	1.875	1.5	0.005154036	0.8652572	-0.5012615	0.006348325	0	0	0
31	54098	9	-5	-985	241	-416	-504	-1.875	2.125	1.625	0.005157767	0.8651811	-0.5013927	0.006360558	0	0	0
31	54118	7	-8	-985	248	-411	-500	-1.9375	2.125	1.5	0.005112529	0.8653488	-0.5011038	0.006339708	0	0	0
0	54138	7	-6	-983	247	-414	-496	-1.75	2.1875	1.375	0.005161141	0.8654258	-0.5009691	0.006444315	0	0	0
31	54158	5	-3	-979	248	-411	-493	-1.75	2	1.5	0.005120082	0.8656148	-0.5006433	0.006403361	0	0	0
15	54178	7	-2	-985	245	-411	-497	-1.875	2.1875	1.375	0.005113502	0.8657131	-0.5004731	0.006437144	0	0	0
15	54198	4	-3	-988	242	-413	-497	-1.8125	2.0625	1.4375	0.005111521	0.8658588	-0.5002212	0.006417717	0	0	0
15	54218	8	-8	-980	250	-414	-494	-1.75	2.1875	1.4375	0.004997161	0.8659899	-0.4999944	0.006491591	0	0	0
31	54238	8	-6	-981	247	-412	-495	-1.875	2.0625	1.5	0.005039639	0.8660512	-0.4998869	0.006566555	0	0	0
15	54258	8	-4	-985	245	-421	-493	-1.875	1.9375	1.375	0.005020282	0.8660002	-0.4999767	0.006458227	0	0	0
31	54278	8	-2	-982	243	-417	-497	-1.5625	1.875	1.4375	0.005106	0.8657919	-0.5003369	0.006434847	0	0	0
15	54298	14	-5	-989	249	-421	-489	-1.75	1.9375	1.25	0.005092992	0.8658057	-0.5003124	0.006482336	0	0	0
15	54317	1	-4	-987	243	-416	-489	-1.8125	2.0625	1.875	0.005028133	0.8658178	-0.5002931	0.006409105	0	0	0
15	54337	10	-5	-980	246	-413	-487	-1.625	2.1875	1.625	0.005048373	0.8658131	-0.5003003	0.006472336	0	0	0
15	54357	8	-6	-983	248	-411	-494	-1.75	2.125	1.5625	0.005046269	0.8659212	-0.5001132	0.006469978	0	0	0
31	54377	8	-10	-981	248	-415	-487	-2	2.0625	1.375	0.005150918	0.8659472	-0.5000663	0.006532861	0	0	0
15	54397	10	-5	-985	249	-415	-488	-1.875	2.0625	1.5	0.005144653	0.8660007	-0.4999736	0.0065366	0	0	0
31	54417	-1	-6	-973	245	-411	-490	-1.8125	1.8125	1.375	0.005090992	0.8661622	-0.4996965	0.006372696	0	0	0
15	54437	7	-4	-988	249	-419	-490	-1.625	2.0625	1.375	0.004991547	0.8662787	-0.4994964	0.006296617	0	0	0
15	54457	6	-5	-982	251	-413	-493	-1.9375	2	1.5	0.004973	0.866438	-0.4992198	0.006324441	0	0	0
15	54477	11	-5	-983	248	-417	-494	-1.4375	2	1.375	0.004990605	0.8664785	-0.499149	0.006347149	0	0	0
31	54497	6	-5	-983	245	-417	-495	-1.8125	2.0625	1.5	0.005007531	0.8664113	-0.4992639	0.006478049	0	0	0
15	54516	2	-4	-978	250	-417	-493	-1.5625	2.125	1.4375	0.004972054	0.8665104	-0.4990929	0.006426349	0	0	0
15	54536	5	-7	-987	251	-417	-493	-1.625	2.375	1.5625	0.004943933	0.8666796	-0.4987998	0.006390591	0	0	0
15	54556	10	-8	-986	247	-416	-493	-1.875	2	1.5625	0.005008718	0.8665659	-0.498995	0.006511711	0	0	0
31	54576	10	-5	-982	249	-416	-498	-1.5625	2.0625	1.375	0.005085215	0.8665252	-0.4990641	0.006576071	0	0	0
15	54596	5	-7	-985	244	-420	-494	-1.375	2.125	1.4375	0.005127157	0.866385	-0.4993059	0.006649315	0	0	0
15	54616	12	-5	-980	250	-419	-488	-1.75	2	1.4375	0.005122238	0.8663479	-0.4993702	0.00667425	0	0	0
15	54636	4	-2	-977	245	-417	-491	-1.625	2.0625	1.875	0.005072681	0.8662662	-0.4995133	0.006611129	0	0	0
31	54656	3	-4	-980	248	-416	-491	-1.875	1.875	1.4375	0.005025027	0.8663079	-0.4994422	0.006555515	0	0	0
15	54676	10	-2	-982	244	-418	-489	-1.8125	2	1.5	0.005010338	0.8662168	-0.4996022	0.006403854	0	0	0
15	54700	5	-6	-977	247	-417	-498	-1.8125	2.0625	1.5625	0.004940523	0.8662512	-0.4995426	0.006457945	0	0	0
15	54720	1	-4	-986	245	-423	-497	-1.875	2	1.5	0.004910236	0.8661458	-0.4997267	0.006355376	0	0	0
31	54739	8	-7	-981	244	-415	-493	-1.75	2	1.5625	0.004879025	0.8659813	-0.5000132	0.006279026	0	0	0
15	54759	7	-5	-987	244	-418	-494	-1.75	1.9375	1.375	0.004928268	0.8658392	-0.500259	0.00627427	0	0	0
15	54779	8	-8	-979	240	-419	-494	-1.875	2.1875	1.375	0.004913755	0.8656007	-0.5006711	0.006304309	0	0	0
31	54799	5	-5	-980	244	-422	-488	-1.625	2.125	1.375	0.0049578	0.8654127	-0.5009948	0.006363782	0	0	0
15	54819	2	-8	-986	244	-418	-492	-1.75	2.375	1.375	0.004928432	0.865327	-0.5011424	0.006423456	0	0	0
15	54839	5	-3	-980	247	-416	-495	-1.625	2.1875	1.5	0.004919554	0.8653544	-0.5010952	0.006417785	0	0	0
15	54859	7	-8	-977	249	-418	-493	-1.625	2.0625	1.625	0.004838918	0.8654221	-0.5009798	0.006364078	0	0	0
31	54879	8	-5	-985	245	-417	-493	-1.75	2.0625	1.4375	0.004856135	0.8654273	-0.5009703	0.006385616	0	0	0
15	54899	6	-10	-978	250	-422	-500	-1.8125	2.0625	1.5	0.004866268	0.8654485	-0.5009323	0.00649831	0	0	0
15	54919	5	-7	-983	247	-418	-498	-1.875	2.125	1.4375	0.004844928	0.8654838	-0.5008717	0.006479646	0	0	0
31	54939	5	-9	-984	248	-417	-497	-1.8125	2.4375	1.5625	0.004855266	0.8655742	-0.5007153	0.006482101	0	0	0
15	54958	7	-4	-980	247	-417	-502	-1.5625	2	1.5	0.004902318	0.8657545	-0.5004035	0.006437633	0	0	0
31	54978	8	-3	-983	249	-418	-500	-1.8125	1.9375	1.5625	0.004938057	0.8658299	-0.5002729	0.006432707	0	0	0
0	54998	8	-3	-986	246	-413	-496	-1.5625	1.875	1.5	0.004967226	0.8659219	-0.5001139	0.006387454	0	0	0
31	55018	1	-6	-985	245	-417	-494	-1.5625	1.8125	1.5625	0.004919426	0.8659212	-0.5001158	0.006363835	0	0	0
15	55038	5	-7	-980	245	-413	-497	-1.8125	2.0625	1.75	0.004938049	0.8659151	-0.5001261	0.006378903	0	0	0
15	55058	4	-8	-977	245	-419	-489	-1.9375	2	1.25	0.004890943	0.8658751	-0.5001974	0.006253336	0	0	0
31	55078	11	-9	-980	247	-414	-488	-1.625	2	1.5	0.004915926	0.8658248	-0.5002822	0.006404365	0	0	0
